Count,Time_Elapsed,Average_Time,Capture_Time,BayerToRGB,Vec_Rec_Time,Memcpy_Rec_Time,Image saving,TotalTime 
16586,3.70859,1.69265,0.610372,0.089392,0.444037,0.433434,0,1.61614
16586,3.71027,1.69264,0.625982,0.100573,0.436393,0.427104,0,1.65269
16586,3.71193,1.69262,0.618746,0.094814,0.435018,0.418982,0,1.66486
16586,3.71359,1.69261,0.641628,0.094688,0.45123,0.432467,0,1.63907
16586,3.71526,1.6926,0.612457,0.102803,0.432834,0.426114,0,1.69071
16586,3.71691,1.69258,0.625942,0.091206,0.458633,0.439568,0,1.64719
16586,3.71858,1.69257,0.607231,0.095253,0.482814,0.437518,0,1.68808
16586,3.72024,1.69256,0.568415,0.09218,0.464789,0.430562,0,1.69799
16586,3.72189,1.69254,0.614882,0.079591,0.473746,0.450426,0,1.62461
16586,3.72363,1.69256,0.638282,0.100062,0.451816,0.430173,0,1.69127
16586,3.72525,1.69253,0.578912,0.08626,0.469268,0.448109,0,1.69395
16586,3.72689,1.6925,0.553167,0.091489,1.13635,0.377724,0,1.65658
16586,3.7286,1.69251,0.02926,0.092402,0.448138,0.435235,0,2.23519
16586,3.73026,1.6925,0.57568,0.125805,0.44317,0.447895,0,1.07859
16586,3.73192,1.69248,0.595179,0.099405,0.451256,0.434713,0,1.67009
16586,3.73356,1.69246,0.570825,0.108452,0.467415,0.418767,0,1.65129
16586,3.73528,1.69247,0.665727,0.098833,0.445682,0.43184,0,1.63941
16586,3.73688,1.69243,0.542032,0.109467,0.437231,0.424718,0,1.71421
16586,3.73857,1.69243,0.647864,0.10059,0.44216,0.427721,0,1.58882
16586,3.74018,1.69239,0.585267,0.076441,0.434176,0.419883,0,1.70213
16586,3.74186,1.69238,0.664827,0.088477,0.468629,0.472628,0,1.57897
16586,3.74355,1.69238,0.569684,0.09008,0.461039,0.441476,0,1.78731
16586,3.74541,1.69246,0.564645,0.32206,0.447831,0.432432,0,1.63532
16586,3.74687,1.69235,0.410918,0.091795,0.454345,0.428802,0,1.84444
16586,3.74853,1.69234,0.610472,0.095617,0.43794,0.424364,0,1.45912
16586,3.75023,1.69234,0.662468,0.099641,0.439384,0.418993,0,1.64112
16586,3.75183,1.6923,0.575664,0.090553,0.430317,0.423219,0,1.69228
16586,3.7535,1.69229,0.651548,0.091996,0.433136,0.42947,0,1.59048
16586,3.75516,1.69228,0.637962,0.091313,0.443431,0.416562,0,1.67621
16586,3.75684,1.69227,0.65754,0.089925,0.437076,0.955449,0,1.66201
16586,3.75846,1.69224,0.094856,0.055942,0.454322,1.07121,0,2.2123
16586,3.76017,1.69225,0.027986,0.091436,0.444261,0.477288,0,1.74801
16586,3.76181,1.69222,0.55329,0.092271,0.497829,0.443966,0,1.11126
16586,3.76351,1.69222,0.587446,0.095111,0.461735,0.436156,0,1.66166
16586,3.76513,1.6922,0.559282,0.09358,0.460982,0.441241,0,1.65522
16586,3.7668,1.69219,0.598021,0.097228,0.450065,0.42824,0,1.62827
16586,3.76849,1.69218,0.64149,0.094354,0.468624,0.438151,0,1.6486
16586,3.77016,1.69217,0.587232,0.092789,0.464276,0.433627,0,1.7191
16586,3.77183,1.69216,0.611453,0.093788,0.458037,0.424669,0,1.64507
16586,3.77344,1.69213,0.571066,0.090913,0.463748,0.45649,0,1.66003
16586,3.77515,1.69213,0.636327,0.083183,0.521222,0.452842,0,1.64796
16586,3.77679,1.69211,0.513523,0.075693,0.463663,0.433984,0,1.77486
16586,3.77845,1.6921,0.58884,0.095113,0.462269,0.444448,0,1.55975
16586,3.78038,1.6922,0.851224,0.098159,0.467992,0.43983,0,1.66321
16586,3.78175,1.69206,0.318266,0.066223,0.459379,0.430005,0,1.93636
16586,3.78343,1.69205,0.618699,0.09008,0.391655,0.421901,0,1.35421
16586,3.78509,1.69204,0.681729,0.091822,0.387655,0.428854,0,1.59756
16586,3.78678,1.69204,0.711506,0.089981,0.403996,0.430555,0,1.66201
16586,3.78846,1.69203,0.672066,0.096102,0.463019,0.431721,0,1.71091
16586,3.79011,1.69201,0.585413,0.095157,0.455706,0.427973,0,1.73965
16586,3.79177,1.692,0.615295,0.089542,0.454303,0.433865,0,1.63132
16586,3.79338,1.69196,0.599309,0.060378,0.473851,0.472722,0,1.66091
16586,3.7951,1.69197,0.607596,0.090652,0.455284,0.432293,0,1.67632
16586,3.79676,1.69196,0.626352,0.074671,0.462797,0.458141,0,1.6574
16586,3.79841,1.69194,0.556732,0.095711,0.462852,0.435051,0,1.69814
16586,3.80007,1.69193,0.601872,0.088523,0.455819,0.434012,0,1.62662
16586,3.80175,1.69192,0.636176,0.085688,0.455241,0.433166,0,1.64822
16586,3.80338,1.6919,0.588421,0.088386,0.522467,0.433212,0,1.67444
16586,3.80508,1.6919,0.580897,0.088066,0.452062,0.435724,0,1.70855
16586,3.80672,1.69188,0.590793,0.085899,0.444304,0.427064,0,1.62824
16586,3.80842,1.69188,0.676302,0.087534,0.445436,0.425318,0,1.61605
16586,3.81007,1.69186,0.603581,0.094058,0.471611,0.434435,0,1.71071
16586,3.81172,1.69184,0.580357,0.09556,0.449544,0.43939,0,1.67532
16586,3.81339,1.69183,0.615427,0.090457,0.467574,0.451012,0,1.6372
16586,3.81518,1.69188,0.556755,0.243188,0.460279,0.440109,0,1.69957
16586,3.81666,1.69178,0.43282,0.069772,0.449631,0.424314,0,1.77753
16586,3.81838,1.69179,0.678295,0.091633,0.465215,0.433229,0,1.44641
16586,3.82002,1.69177,0.604976,0.073431,0.461875,0.42808,0,1.738
16586,3.82171,1.69177,0.632367,0.090611,0.465408,0.434585,0,1.64152
16586,3.82341,1.69177,0.635956,0.090991,0.455682,0.430083,0,1.69301
16586,3.82507,1.69176,0.612875,0.089773,0.45377,0.42712,0,1.68356
16586,3.82667,1.69172,0.551446,0.092932,0.451512,0.427213,0,1.65681
16586,3.82845,1.69176,0.711705,0.080999,0.450821,1.07626,0,1.63581
16586,3.83018,1.69178,0.033763,0.102712,0.457789,0.450861,0,2.39045
16586,3.83166,1.69168,0.400299,0.090426,0.447103,0.432762,0,1.11901
16586,3.83331,1.69167,0.611725,0.096631,0.442701,0.432411,0,1.43866
16586,3.83499,1.69166,0.635102,0.098146,0.451239,0.440132,0,1.64788
16586,3.83687,1.69174,0.639884,0.288577,0.467915,0.441754,0,1.69175
16586,3.83833,1.69164,0.390261,0.086641,0.4553,0.434718,0,1.91347
16586,3.84,1.69163,0.609563,0.094521,0.452772,0.457172,0,1.44039
16586,3.84166,1.69162,0.587317,0.092579,0.458139,0.432327,0,1.68308
16586,3.84329,1.69159,0.566546,0.096981,0.473994,0.453989,0,1.6452
16586,3.84499,1.69159,0.603626,0.093868,0.479936,0.451288,0,1.6692
16586,3.84661,1.69156,0.536293,0.078752,0.470939,0.470931,0,1.70253
16586,3.84829,1.69156,0.591547,0.0754,0.47286,0.453864,0,1.62457
16586,3.84995,1.69154,0.562401,0.091447,0.464392,0.436023,0,1.66855
16586,3.85159,1.69152,0.601337,0.072449,0.456504,0.434107,0,1.62307
16586,3.8533,1.69153,0.621733,0.119859,0.462775,0.449894,0,1.63892
16586,3.85496,1.69152,0.592731,0.090756,0.462027,0.432465,0,1.7259
16586,3.85659,1.69149,0.565301,0.087361,0.444448,0.433203,0,1.65271
16586,3.85824,1.69147,0.634103,0.071537,0.462496,0.431845,0,1.59695
16586,3.8599,1.69146,0.626638,0.071169,0.457367,0.430038,0,1.67363
16586,3.86159,1.69145,0.629617,0.092833,0.507113,0.515261,0,1.66004
16586,3.86469,1.69207,1.91466,0.097477,0.470067,0.440455,0,1.81432
16586,3.8658,1.69182,0.034364,0.081271,0.450236,0.437923,0,3.00855
16586,3.86687,1.69155,0.031756,0.081511,0.443931,0.42839,0,1.07409
16586,3.86823,1.6914,0.331613,0.079381,0.387613,0.423755,0,1.05602
16586,3.8699,1.69139,0.698535,0.091292,0.342853,0.424637,0,1.29322
16586,3.87156,1.69138,0.733719,0.089954,0.314689,0.34921,0,1.62251
16586,3.87322,1.69136,0.853964,0.088936,0.349678,0.342295,0,1.53995
16586,3.87491,1.69136,0.863894,0.086017,0.345044,0.337615,0,1.68077
16586,3.87654,1.69133,0.814579,0.086117,0.352859,0.330751,0,1.68336
16586,3.87821,1.69133,0.848783,0.087556,0.346093,0.333636,0,1.63481
16586,3.8799,1.69133,0.865776,0.087148,0.35423,0.33469,0,1.67843
16586,3.88216,1.69157,1.43101,0.083701,0.377161,0.332723,0,1.69264
16586,3.88368,1.6915,0.029192,0.087814,0.357762,0.33212,0,2.91407
16586,3.88485,1.69127,0.35239,0.078933,0.353324,0.336031,0,0.85787
16586,3.88655,1.69128,0.877389,0.088753,0.349095,0.381454,0,1.16656
16586,3.88835,1.69132,0.768392,0.246667,0.361282,0.339407,0,1.75227
16586,3.88986,1.69124,0.66082,0.089215,0.468702,0.440735,0,1.76954
16586,3.89155,1.69124,0.609965,0.091815,0.444425,0.42571,0,1.74114
16586,3.89317,1.69121,0.571684,0.085745,0.445612,0.422198,0,1.66709
16586,3.89484,1.6912,0.644431,0.086446,0.443989,0.427601,0,1.59369
16586,3.89649,1.69119,0.628915,0.085359,0.431271,0.41906,0,1.67182
16586,3.89816,1.69118,0.667917,0.07987,0.450431,0.413412,0,1.63252
16586,3.89983,1.69117,0.632169,0.089818,0.454513,0.429594,0,1.69548
16586,3.90149,1.69115,0.611284,0.08835,0.455748,0.448925,0,1.6859
16586,3.90317,1.69115,0.616787,0.088204,0.348453,0.351432,0,1.67459
16586,3.90483,1.69113,0.811349,0.089067,0.453938,0.440361,0,1.45744
16587,3.90648,1.69112,0.599908,0.089287,0.442209,0.4324,0,1.87007
16587,3.90819,1.69112,0.660619,0.092375,0.445996,0.430913,0,1.63654
16587,3.90988,1.69112,0.643081,0.091396,0.455591,0.438502,0,1.7083
16587,3.91151,1.6911,0.564415,0.091324,0.466689,0.420423,0,1.70923
16587,3.91319,1.69109,0.634565,0.086884,0.441551,0.431044,0,1.61571
16587,3.91483,1.69107,0.605496,0.08722,0.440511,0.420893,0,1.67014
16587,3.91789,1.69166,2.0126,0.107209,0.45399,0.463062,0,1.63017
16587,3.919,1.69141,0.034582,0.079847,0.441679,0.445289,0,3.11653
16587,3.92006,1.69114,0.034186,0.079975,0.439505,0.431108,0,1.06654
16587,3.92143,1.691,0.360346,0.063449,0.449341,0.461285,0,1.05136
16587,3.92309,1.69099,0.61689,0.070278,0.451151,0.427931,0,1.40537
16587,3.92479,1.69099,0.667803,0.073551,0.454432,0.441333,0,1.64198
16587,3.92647,1.69099,0.619505,0.088063,0.454793,0.43089,0,1.7165
16587,3.92811,1.69096,0.568954,0.096806,0.44983,0.430748,0,1.67407
16587,3.9298,1.69096,0.638991,0.094379,0.452214,0.434758,0,1.6252
16587,3.93143,1.69094,0.562531,0.092182,0.438912,0.421152,0,1.70652
16587,3.93312,1.69094,0.662889,0.093909,0.442568,0.4514,0,1.59161
16587,3.9361,1.69149,1.88541,0.120174,0.46288,0.440155,0,1.73281
16587,3.93718,1.69123,0.035593,0.0624,0.445998,0.438549,0,2.98756
16587,3.93823,1.69095,0.031905,0.060859,0.44498,0.440355,0,1.05019
16587,3.93974,1.69087,0.469634,0.085109,0.45423,0.435902,0,1.04874
16587,3.94142,1.69087,0.648131,0.072395,0.451252,0.443476,0,1.51357
16587,3.94308,1.69086,0.612825,0.072025,0.455823,0.436742,0,1.69505
16587,3.94475,1.69085,0.610633,0.08607,0.44096,0.423724,0,1.65877
16587,3.94644,1.69085,0.659047,0.090624,0.440394,0.4152,0,1.63353
16587,3.94809,1.69083,0.628248,0.091331,0.429253,0.411753,0,1.68801
16587,3.94975,1.69082,0.636615,0.091672,0.438944,0.418611,0,1.64486
16587,3.95141,1.69081,0.638411,0.092288,0.425138,0.421335,0,1.66564
16587,3.9531,1.6908,0.671682,0.09163,0.437362,0.424299,0,1.65227
16587,3.9547,1.69076,0.566263,0.090027,0.372556,0.414824,0,1.70573
16587,3.95638,1.69076,0.738017,0.08837,0.374703,0.421536,0,1.51504
16587,3.95802,1.69074,0.68177,0.084743,0.424413,0.422703,0,1.69845
16587,3.95972,1.69074,0.679048,0.089993,0.435435,0.425577,0,1.69125
16587,3.96137,1.69073,0.630926,0.089598,0.422395,0.43311,0,1.70351
16587,3.96302,1.69071,0.628934,0.090236,0.431498,0.424998,0,1.64578
16587,3.96471,1.69071,0.677436,0.089342,0.432116,0.416889,0,1.64881
16587,3.96635,1.69069,0.6173,0.093114,0.432845,0.436182,0,1.69719
16587,3.96801,1.69067,0.636435,0.084414,0.440678,0.43338,0,1.65067
16587,3.9697,1.69067,0.656919,0.088279,0.463905,0.426942,0,1.66327
16587,3.97134,1.69065,0.571621,0.090971,0.444432,0.435541,0,1.71693
16587,3.97302,1.69065,0.647626,0.090731,0.464482,0.423268,0,1.6107
16587,3.97466,1.69063,0.574093,0.091563,0.448276,0.423275,0,1.71125
16587,3.97632,1.69061,0.628938,0.087293,0.440647,0.447443,0,1.60852
16587,3.97823,1.6907,0.650391,0.295325,0.447403,0.459449,0,1.67581
16587,3.9797,1.69061,0.393617,0.089329,0.461715,0.422255,0,1.9334
16587,3.98134,1.69059,0.590833,0.094924,0.44683,0.438869,0,1.44419
16587,3.983,1.69058,0.605639,0.089865,0.47644,0.424636,0,1.65021
16587,3.98617,1.69121,2.08096,0.097587,0.431156,0.383005,0,1.68346
16587,3.98718,1.69092,0.030121,0.082342,0.426756,0.411248,0,3.07575
16587,3.9882,1.69063,0.030646,0.076717,0.344039,0.379669,0,1.02226
16587,3.98962,1.69052,0.574626,0.069428,0.532848,0.439249,0,0.880718
16587,3.9913,1.69051,0.532863,0.102839,0.44674,0.457104,0,1.69166
16587,3.993,1.69051,0.622857,0.095913,0.452371,0.439665,0,1.61286
16587,3.99464,1.69049,0.584428,0.088544,0.460285,0.438316,0,1.6884
16587,3.99629,1.69048,0.577016,0.094377,0.449573,0.627566,0,1.65149
16587,3.99794,1.69046,0.403071,0.087615,0.442656,0.43659,0,1.82982
16587,3.99963,1.69046,0.653268,0.089698,0.436199,0.423826,0,1.43941
16587,4.00132,1.69046,0.653725,0.094728,0.46837,0.504093,0,1.68195
16587,4.00453,1.6911,2.06626,0.094022,0.527731,0.437992,0,1.80317
16587,4.00569,1.69088,0.035223,0.080449,0.466562,0.435638,0,3.20271
16587,4.00678,1.69062,0.03417,0.078813,0.45093,0.428053,0,1.0892
16587,4.00789,1.69038,0.110625,0.059932,0.4935,0.458497,0,1.05978
16587,4.00967,1.69042,0.60656,0.15261,0.452036,0.425075,0,1.19016
16587,4.01125,1.69037,0.524907,0.095495,0.727753,0.441831,0,1.71487
16587,4.01301,1.6904,0.342349,0.182988,0.452273,0.430464,0,1.85776
16587,4.01462,1.69037,0.554893,0.095164,0.440991,0.429279,0,1.48607
16587,4.01627,1.69035,0.610588,0.092296,0.452497,0.437984,0,1.59868
16587,4.01794,1.69034,0.597265,0.093477,0.454271,0.430354,0,1.67473
16587,4.01957,1.69032,0.586146,0.082448,0.446203,0.439938,0,1.65555
16587,4.02127,1.69032,0.649271,0.088904,0.589164,0.444759,0,1.6274
16587,4.02294,1.69031,0.476767,0.090618,0.451937,0.434919,0,1.84286
16587,4.02455,1.69028,0.544622,0.097427,0.455736,0.433639,0,1.5374
16587,4.02627,1.69029,0.684141,0.074004,0.451344,0.425757,0,1.60549
16587,4.02794,1.69028,0.612479,0.093026,0.437107,0.560146,0,1.71445
16587,4.02957,1.69026,0.475832,0.094856,0.444178,0.350294,0,1.77112
16587,4.03123,1.69024,0.687893,0.091681,0.452485,0.435081,0,1.44439
16587,4.03286,1.69022,0.577578,0.088069,0.447725,0.450632,0,1.74436
16587,4.03452,1.69021,0.604251,0.087473,0.461255,0.440269,0,1.63875
16587,4.03618,1.69019,0.602066,0.086962,0.442016,0.974847,0,1.66236
16587,4.03786,1.69019,0.105927,0.081883,0.447913,1.10344,0,2.17693
16587,4.03961,1.69021,0.029399,0.093875,0.392728,0.512521,0,1.81413
16587,4.04121,1.69018,0.532194,0.090121,0.388224,0.429799,0,1.10607
16587,4.04286,1.69016,0.66465,0.089818,0.443119,0.435699,0,1.51869
16587,4.0445,1.69014,0.598229,0.088989,0.434565,0.436417,0,1.70768
16587,4.04644,1.69024,0.638765,0.361559,0.447498,0.441996,0,1.62274
16587,4.04786,1.69013,0.359993,0.093153,0.439042,0.42752,0,1.9722
16587,4.04951,1.69011,0.597864,0.104305,0.460289,0.435278,0,1.40005
16587,4.05119,1.69011,0.602682,0.098535,0.452166,0.413642,0,1.67629
16587,4.0529,1.69012,0.682402,0.092243,0.437511,0.413888,0,1.63335
16587,4.05453,1.69009,0.631899,0.079605,0.48412,0.435714,0,1.69861
16587,4.05619,1.69008,0.570172,0.090055,0.462854,0.432779,0,1.71048
16587,4.05783,1.69006,0.578568,0.089798,0.456143,0.434735,0,1.63369
16587,4.05952,1.69006,0.626223,0.090598,0.453723,0.425532,0,1.63871
16587,4.06114,1.69003,0.568549,0.087017,0.445903,0.444316,0,1.67673
16587,4.06279,1.69001,0.600671,0.089916,0.453358,0.428571,0,1.6224
16587,4.06448,1.69001,0.613256,0.088854,0.448782,0.437567,0,1.67081
16587,4.06613,1.68999,0.601151,0.086558,0.454794,0.439706,0,1.66375
16587,4.06782,1.69,0.627907,0.095583,0.43601,0.428013,0,1.65922
16587,4.06947,1.68998,0.620894,0.088142,0.449044,0.440348,0,1.66046
16587,4.07111,1.68996,0.58613,0.088309,0.445781,0.426027,0,1.67342
16587,4.07316,1.69011,1.03037,0.082301,0.481792,1.16132,0,1.61675
16587,4.07501,1.69017,0.03652,0.096187,0.442049,0.476274,0,2.83069
16587,4.07612,1.68993,0.032105,0.079105,0.438725,0.452377,0,1.12792
16587,4.07777,1.68992,0.596178,0.088499,0.479058,0.421542,0,1.07449
16587,4.07946,1.68992,0.634127,0.090669,0.444581,0.431052,0,1.65192
16587,4.08109,1.68989,0.587542,0.088969,0.467189,0.446676,0,1.6813
16587,4.08278,1.68989,0.605219,0.091206,0.454336,0.432352,0,1.66492
16587,4.08442,1.68987,0.579921,0.093062,0.440888,0.437923,0,1.66507
16587,4.08608,1.68986,0.617436,0.091136,0.450526,0.432334,0,1.62357
16587,4.08774,1.68985,0.614732,0.086468,0.425824,0.49276,0,1.66598
16587,4.08944,1.68985,0.626742,0.087254,0.4536,0.458588,0,1.68855
16587,4.09107,1.68982,0.558501,0.078752,0.45749,0.454279,0,1.70485
16587,4.09274,1.68982,0.605192,0.084929,0.450422,0.430874,0,1.61794
16587,4.09439,1.6898,0.615319,0.086625,0.441278,0.428145,0,1.64365
16587,4.09609,1.68981,0.66391,0.089928,0.446425,0.434072,0,1.64455
16587,4.09773,1.68979,0.594413,0.08773,0.560313,1.08971,0,1.71749
16587,4.09958,1.68985,0.028106,0.09335,0.455216,0.43531,0,2.40154
16587,4.10104,1.68976,0.416326,0.080498,0.462907,0.47727,0,1.09109
16587,4.10271,1.68975,0.568316,0.092962,0.452327,0.433475,0,1.50499
16587,4.10439,1.68975,0.622648,0.096859,0.432431,0.436458,0,1.62395
16587,4.10604,1.68973,0.602521,0.09626,0.440434,0.420723,0,1.66469
16587,4.10773,1.68973,0.679737,0.080525,0.454892,1.07454,0,1.63229
16587,4.10946,1.68974,0.027063,0.095078,0.38867,0.477103,0,2.36318
16587,4.11101,1.68969,0.527857,0.087748,0.456154,0.430541,0,1.06199
16587,4.11273,1.6897,0.670804,0.089258,0.444481,0.426497,0,1.57359
16587,4.11438,1.68968,0.615924,0.091999,0.451161,0.420733,0,1.70016
16587,4.11604,1.68967,0.587027,0.116271,0.438485,0.431266,0,1.66478
16587,4.11769,1.68965,0.634796,0.072335,0.4558,0.425667,0,1.64373
16587,4.11937,1.68965,0.628069,0.091289,0.437214,0.445919,0,1.66677
16587,4.12101,1.68963,0.611644,0.072519,0.458655,0.428623,0,1.67871
16587,4.1227,1.68963,0.629955,0.093319,0.453871,0.434137,0,1.64876
16587,4.12604,1.69031,0.592764,1.78576,0.39998,0.344103,0,1.68933
16587,4.12698,1.69,0.029175,0.077263,0.436,0.412882,0,3.20566
16587,4.12799,1.68972,0.032043,0.060682,0.4366,0.428118,0,1.02273
16587,4.12931,1.68957,0.311946,0.081586,0.462509,0.454851,0,1.02543
16587,4.13096,1.68956,0.585217,0.077228,0.442715,0.421819,0,1.38133
16587,4.13268,1.68957,0.676864,0.097542,0.450683,0.434433,0,1.60274
16587,4.13431,1.68954,0.575683,0.089711,0.458755,0.442916,0,1.73703
16587,4.13598,1.68953,0.603679,0.092238,0.459225,0.443633,0,1.63942
16587,4.13763,1.68952,0.590879,0.089506,0.446841,0.433268,0,1.66687
16587,4.1393,1.68951,0.635566,0.089932,0.450081,0.427006,0,1.62549
16587,4.14096,1.6895,0.628542,0.089919,0.435298,0.432181,0,1.67113
16587,4.14284,1.68958,0.883678,0.062736,0.405003,0.448348,0,1.65242
16587,4.14463,1.68962,0.746527,0.107707,0.455136,0.45394,0,1.88258
16587,4.14593,1.68946,0.230243,0.081925,0.451704,0.445213,0,1.84449
16587,4.14765,1.68947,0.657559,0.091399,0.458001,0.435337,0,1.27702
16587,4.14932,1.68946,0.602296,0.09356,0.442649,0.446923,0,1.7284
16587,4.15101,1.68946,0.617141,0.093451,0.45455,0.427183,0,1.66989
16587,4.15266,1.68945,0.588638,0.093462,0.349707,0.34746,0,1.67521
16587,4.15429,1.68942,0.785652,0.092151,0.451069,0.423773,0,1.43905
16587,4.15593,1.6894,0.597378,0.087127,0.437513,0.429021,0,1.83535
16587,4.15761,1.6894,0.654812,0.089979,0.454329,0.427404,0,1.61696
16587,4.1593,1.6894,0.637518,0.090465,0.464784,0.442134,0,1.70525
16587,4.16088,1.68936,0.543197,0.058308,0.445992,0.448886,0,1.71155
16587,4.16261,1.68937,0.664956,0.091913,0.443687,0.41872,0,1.56881
16587,4.16429,1.68937,0.651889,0.089996,0.448305,0.429419,0,1.69585
16587,4.16594,1.68935,0.592137,0.096229,0.453053,0.438733,0,1.70359
16587,4.1676,1.68934,0.593104,0.093986,0.451778,0.446853,0,1.65925
16587,4.16922,1.68931,0.557655,0.092001,0.4511,0.437392,0,1.66258
16587,4.17091,1.68931,0.625509,0.088694,0.443285,0.42335,0,1.61736
16587,4.17262,1.68932,0.681707,0.093395,0.446398,0.426384,0,1.65071
16587,4.17425,1.6893,0.591861,0.09148,0.44909,0.420307,0,1.72533
16587,4.1759,1.68928,0.61616,0.089372,0.422894,0.417474,0,1.62782
16587,4.17756,1.68927,0.654193,0.087972,0.406682,0.420243,0,1.62458
16587,4.17925,1.68927,0.68106,0.103043,0.407033,0.363682,0,1.64464
16587,4.18087,1.68924,0.672273,0.097324,0.405212,0.405688,0,1.63585
16587,4.18256,1.68924,0.734682,0.090442,0.435569,0.428066,0,1.63315
16587,4.18423,1.68923,0.630858,0.097345,0.444158,0.437356,0,1.76882
16587,4.1859,1.68923,0.611667,0.097994,0.45526,0.434575,0,1.68839
16587,4.18755,1.68921,0.591302,0.091672,0.447431,0.42197,0,1.67877
16587,4.18917,1.68918,0.580239,0.088992,0.454367,0.425826,0,1.63243
16587,4.19091,1.6892,0.697146,0.089907,0.444804,0.429078,0,1.61844
16587,4.19253,1.68918,0.583083,0.089349,0.452233,0.412764,0,1.74029
16587,4.19421,1.68917,0.63952,0.09147,0.429736,0.420517,0,1.62098
16587,4.19583,1.68914,0.601555,0.091148,0.474233,0.440346,0,1.65401
16587,4.19752,1.68914,0.611787,0.08893,0.441431,0.424686,0,1.68549
16587,4.19919,1.68914,0.633852,0.091651,0.453831,0.434879,0,1.64482
16587,4.20085,1.68913,0.601836,0.092233,0.454113,0.436598,0,1.69357
16587,4.20252,1.68911,0.595182,0.094453,0.449234,0.443018,0,1.66648
16587,4.20418,1.6891,0.593892,0.092938,0.451021,0.4342,0,1.66523
16587,4.2058,1.68908,0.571129,0.089627,0.456704,0.427309,0,1.64977
16587,4.2075,1.68908,0.652431,0.090956,0.450926,0.42833,0,1.61808
16587,4.20914,1.68906,0.561446,0.093399,0.450575,0.453581,0,1.7294
